q_id,q_type,q_query,story,question,answer,choices,reasoning_steps,num_facts,asked_relation,target_relation,model_answer
1,YN,0x3 1x1,"Two blocks, called AAA and BBB exist in the image. North of and disconnected from block BBB there is block AAA with a small black triangle. In front of this block is block BBB. A medium black triangle is in and a medium black square is covered by block AAA. Block BBB cover a big square and a medium blue square.",Is the small black triangle behind all squares?,No,Yes No,4,3,behind,behind,No
0,YN,0x0 0x3,"One box named one exists in the image. This box have a yellow melon, a big green melon and a small green apple. A big green apple is inside and touching this box. The big green melon is to the right-hand side of the yellow melon. The small green apple is near to the big green apple. Under and to the left-hand side of the big green apple there is the thing which was to the right of the yellow fruit. The big green apple is below and the yellow melon is on the left side of the small green apple. The yellow thing is above the thing that was below the big green apple.",Is any big green apple on the right side of the yellow thing?,Yes,Yes No,2,2,right,right,No
3,YN,1x2 0x0,A little red hexagon and a little grey pentagon are within a block called HHH. Another block named LLL with a large star and a medium purple hexagon is to the south of and to the east of block HHH. Disconnected from this block is block HHH. A medium red pentagon is within block LLL. Block LLL covers another medium purple hexagon.,Is medium purple hexagon number two covered by the little grey pentagon?,No,Yes No,4,3,tpp,right,No
1,YN,2 2x0,"Three boxes, called one, two and three exist. A medium yellow apple and a medium green apple are in box one. The medium green apple is above the medium yellow apple. Another medium yellow apple is inside and touching box one. Box two contain two medium yellow apples. Medium yellow apple number one is over medium yellow apple number two. A medium yellow apple is inside and touching and a medium orange thing is within box three. Box three has another medium yellow apple which is above medium yellow apple number one. The orange thing touches this fruit.",Does any box cover all medium yellow apples?,No,Yes No,1,1,tppi,tppi,No
3,YN,1x3 1x4,"A midsize orange oval and a tiny orange rectangle are inside a box named DDD. In front of the tiny orange rectangle is the midsize orange oval. In front of this thing there is a large white dimond. The large white dimond is covered by box DDD. Another box named EEE with a midsize orange rectangle is behind, under and disconnected from box DDD. In front of a tiny white rectangle is the midsize orange rectangle. The tiny white rectangle is inside and touching box EEE. A midsize green oval is within box EEE.",Is any shape behind all midsize orange rectangles?,Yes,Yes No,1,1,behind,behind,Yes
2,FR,1 2,"There are three blocks, named HHH, LLL and KKK. Covered by block LLL there is block KKK. Block HHH covers a medium grey hexagon and has a medium red hexagon. Another medium red hexagon is within this block. The medium grey hexagon touches and medium red hexagon number one is to the north of this thing. North of the medium grey hexagon is the shape which was north of medium red hexagon number two. Block LLL has a medium red hexagon and covers a purple hexagon. The medium red hexagon touches the purple thing. Block KKK contains a medium red hexagon and covers a medium grey hexagon. The medium red hexagon is north of the medium grey hexagon.",What is the position of LLL relative to KKK?,TPPI,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,tppi,tppi,below
5,FR,0x1 2x5,A big green melon is inside and touching a box called one. Box one has a big yellow apple. A box called two exists. A medium yellow watermelon is within box two. Box two contains a small orange thing. Box one is disconnected from and this box is within another box called three with a big green melon. To the south of and to the west of box one there is box three. This box covers a medium yellow watermelon.,What is the position of the big yellow apple relative to the medium yellow watermelon covered by box three?,RIGHT ABOVE DC,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,4,3,right,right,above
2,YN,0x1 0x2,One block called HHH exists in the image. A medium purple hexagon and a medium red hexagon are in block HHH. A medium grey hexagon is under and the purple shape touches the medium red hexagon. The grey shape is inside and touching block HHH. Above this shape there is the purple object.,Does the medium red hexagon touch the medium purple hexagon?,Yes,Yes No,1,1,ec,ec,Yes
0,YN,0x2 0x1,"A small green melon, a big yellow apple and an orange melon are within a box named one. On the right side of the green thing there is the big thing. To the right of this thing is the orange fruit.",Is any small green melon to the left of all fruits?,No,Yes No,3,2,left,left,Yes
2,YN,1 0x1,"There are two boxes, named DDD and EEE. Box EEE is south of, far from and in front of box DDD. Box DDD with a midsize orange rectangle is disconnected from this box. This box covers another midsize orange rectangle. A midsize white rectangle and a midsize orange rectangle are inside box EEE. Another midsize white rectangle is covered by box EEE.",Are all boxes in front of midsize orange rectangle number one?,No,Yes No,1,2,front,front,No
2,YN,1 1x1,"There are two blocks, called AAA and BBB. A medium black object and a medium blue square are in block AAA. Block AAA has another medium blue square. Medium blue square number one touches medium blue square number two. Over and in front of block BBB there is block AAA. Disconnected from this block is block BBB. This block covers a medium blue square. A medium yellow square is in this block. The yellow shape is above the medium blue square.",Does a block contain the yellow shape?,Yes,Yes No,1,1,ntppi,ntppi,Yes
