Context_id,Story,Question,Question_Type,Answer,Candidate_Answers,Steps_of_Reasoning,Is_Commonsense_Question
annotations/00/819.eng,"a dark-skinned , dark-haired girl wearing a USA pullover and red pants is standing outside a wall made of boulders in the near background USA jumper says Future USA at the front , with the Olympic rings below the letters , one sleeve shows the stars , the other one the stripes",Is the stars far from the boulders?,YN,No,"Yes, No",,False
annotations/00/819.eng,"a dark-skinned , dark-haired girl wearing a USA pullover and red pants is standing outside a wall made of boulders in the near background USA jumper says Future USA at the front , with the Olympic rings below the letters , one sleeve shows the stars , the other one the stripes",Is the stars in front of the boulders?,YN,Yes,"Yes, No",,False
annotations/00/819.eng,"a dark-skinned , dark-haired girl wearing a USA pullover and red pants is standing outside a wall made of boulders in the near background USA jumper says Future USA at the front , with the Olympic rings below the letters , one sleeve shows the stars , the other one the stripes",Are the boulders far from the stars?,YN,No,"Yes, No",2,False
annotations/00/819.eng,"a dark-skinned , dark-haired girl wearing a USA pullover and red pants is standing outside a wall made of boulders in the near background USA jumper says Future USA at the front , with the Olympic rings below the letters , one sleeve shows the stars , the other one the stripes",Are the rings behind the boulders?,YN,No,"Yes, No",2,False
annotations/00/819.eng,"a dark-skinned , dark-haired girl wearing a USA pullover and red pants is standing outside a wall made of boulders in the near background USA jumper says Future USA at the front , with the Olympic rings below the letters , one sleeve shows the stars , the other one the stripes",Is the rings close to the boulders?,YN,Yes,"Yes, No",,False
annotations/00/819.eng,"a dark-skinned , dark-haired girl wearing a USA pullover and red pants is standing outside a wall made of boulders in the near background USA jumper says Future USA at the front , with the Olympic rings below the letters , one sleeve shows the stars , the other one the stripes",Is the rings in front of the boulders?,YN,Yes,"Yes, No",,False
annotations/00/821.eng,"a dark-skinned , dark-haired boy wearing dark blue dungarees and a light blue and pink pullover is standing in front of a brick-wall",Is the wall in front of the dark blue thing?,YN,No,"Yes, No",,False
annotations/00/821.eng,"a dark-skinned , dark-haired boy wearing dark blue dungarees and a light blue and pink pullover is standing in front of a brick-wall",Is the wall in front of the dark blue thing?,YN,No,"Yes, No",2,False
annotations/00/821.eng,"a dark-skinned , dark-haired boy wearing dark blue dungarees and a light blue and pink pullover is standing in front of a brick-wall",Is the wall behind the light blue and pink thing?,YN,Yes,"Yes, No",2,False
annotations/00/821.eng,"a dark-skinned , dark-haired boy wearing dark blue dungarees and a light blue and pink pullover is standing in front of a brick-wall",Is the light blue and pink thing in front of the wall?,YN,Yes,"Yes, No",,False
annotations/00/822.eng,"a dark-skinned , dark-haired boy in a blue and white chequered shirt is sitting at a desk outside",Is the blue and white thing near the desk?,YN,Yes,"Yes, No",2,True
annotations/00/822.eng,"a dark-skinned , dark-haired boy in a blue and white chequered shirt is sitting at a desk outside",Is the desk and the blue far from white thing?,YN,No,"Yes, No",,True
annotations/00/822.eng,"a dark-skinned , dark-haired boy in a blue and white chequered shirt is sitting at a desk outside",Is the desk touching the boy?,YN,Yes,"Yes, No",1,True
annotations/00/822.eng,"a dark-skinned , dark-haired boy in a blue and white chequered shirt is sitting at a desk outside",Is the boy disconnected the desk?,YN,No,"Yes, No",,True
annotations/00/823.eng,"a dark-skinned , dark-haired girl is wearing a red vest and a red hair band",Is the red vest near the band?,YN,Yes,"Yes, No",2,True
annotations/00/823.eng,"a dark-skinned , dark-haired girl is wearing a red vest and a red hair band",Is the band disconnected the hair?,YN,No,"Yes, No",,True
annotations/00/823.eng,"a dark-skinned , dark-haired girl is wearing a red vest and a red hair band",Is vest touching the hair?,YN,No,"Yes, No",1,True
annotations/00/823.eng,"a dark-skinned , dark-haired girl is wearing a red vest and a red hair band",Is the vest have the girl?,YN,Yes,"Yes, No",,True
annotations/00/824.eng,"a dark-skinned , dark-haired boy wearing a colourful shirt and a sleeveless pullover is standing in front of a blue wall",Is the blue thing behind the colorful thing?,YN,Yes,"Yes, No",2,False
annotations/00/824.eng,"a dark-skinned , dark-haired boy wearing a colourful shirt and a sleeveless pullover is standing in front of a blue wall",Is the blue thing in front of the colorful thing?,YN,No,"Yes, No",,False
annotations/00/824.eng,"a dark-skinned , dark-haired boy wearing a colourful shirt and a sleeveless pullover is standing in front of a blue wall",Is the blue thing in front of the boy?,YN,No,"Yes, No",1,False
annotations/00/824.eng,"a dark-skinned , dark-haired boy wearing a colourful shirt and a sleeveless pullover is standing in front of a blue wall",Is the boy in front of the blue thing?,YN,Yes,"Yes, No",,False
annotations/00/825.eng,"a dark-skinned , dark-haired boy with a grey shirt is standing in a room in front of a wall made of red bricks",Is the grey thing behind the red thing?,YN,No,"Yes, No",,False
annotations/00/825.eng,"a dark-skinned , dark-haired boy with a grey shirt is standing in a room in front of a wall made of red bricks",Is the red thing behind the grey thing?,YN,Yes,"Yes, No",2,False
annotations/00/825.eng,"a dark-skinned , dark-haired boy with a grey shirt is standing in a room in front of a wall made of red bricks",Is the grey thing touching the boy?,YN,Yes,"Yes, No",1,True
annotations/00/825.eng,"a dark-skinned , dark-haired boy with a grey shirt is standing in a room in front of a wall made of red bricks",Is the boy contain the grey thing?,YN,No,"Yes, No",,True
annotations/00/826.eng,"a dark-skinned , dark-haired girl wearing a red coat is sitting at a desk in front of a building",Is the building behind the red thing?,YN,Yes,"Yes, No",,False
annotations/00/826.eng,"a dark-skinned , dark-haired girl wearing a red coat is sitting at a desk in front of a building",Is the building in front of the red thing?,YN,No,"Yes, No",2,False
annotations/00/826.eng,"a dark-skinned , dark-haired girl wearing a red coat is sitting at a desk in front of a building",Is the girl in the red thing?,YN,Yes,"Yes, No",,True
annotations/00/826.eng,"a dark-skinned , dark-haired girl wearing a red coat is sitting at a desk in front of a building",Is the red thing touching the girl?,YN,Yes,"Yes, No",1,True
annotations/00/826.eng,"a dark-skinned , dark-haired girl wearing a red coat is sitting at a desk in front of a building",Is the red thing touching the building?,YN,No,"Yes, No",2,False
annotations/00/827.eng,"a dark-skinned , dark-haired girl in a black blouse is standing in a classroom in front of a wooden wall",Is the black thing behind the wall?,YN,No,"Yes, No",2,False
annotations/00/827.eng,"a dark-skinned , dark-haired girl in a black blouse is standing in a classroom in front of a wooden wall",Is the black thing in front of the wall?,YN,Yes,"Yes, No",,False
annotations/00/827.eng,"a dark-skinned , dark-haired girl in a black blouse is standing in a classroom in front of a wooden wall",Is the wall behind the girl?,YN,Yes,"Yes, No",1,False
annotations/00/827.eng,"a dark-skinned , dark-haired girl in a black blouse is standing in a classroom in front of a wooden wall",Is the wall in front of the girl?,YN,No,"Yes, No",,False
annotations/00/828.eng,"a dark-skinned , dark-haired boy wearing a grey pullover is sitting at his desk in his classroom there are some of his classmates in the background",Is the desk far from the grey thing?,YN,No,"Yes, No",,True
annotations/00/828.eng,"a dark-skinned , dark-haired boy wearing a grey pullover is sitting at his desk in his classroom there are some of his classmates in the background",Is the desk far from the grey thing?,YN,No,"Yes, No",2,True
annotations/00/828.eng,"a dark-skinned , dark-haired boy wearing a grey pullover is sitting at his desk in his classroom there are some of his classmates in the background",Is the grey thing touching the boy?,YN,Yes,"Yes, No",1,True
annotations/00/828.eng,"a dark-skinned , dark-haired boy wearing a grey pullover is sitting at his desk in his classroom there are some of his classmates in the background",Is the grey thing contain the boy?,YN,Yes,"Yes, No",,True
annotations/00/828.eng,"a dark-skinned , dark-haired boy wearing a grey pullover is sitting at his desk in his classroom there are some of his classmates in the background",Is the grey thing behind the classmates?,YN,No,"Yes, No",,False
annotations/00/828.eng,"a dark-skinned , dark-haired boy wearing a grey pullover is sitting at his desk in his classroom there are some of his classmates in the background",Are the classmates in front of the grey thing?,YN,No,"Yes, No",2,False
annotations/00/828.eng,"a dark-skinned , dark-haired boy wearing a grey pullover is sitting at his desk in his classroom there are some of his classmates in the background",Is the classmates behind the desk?,YN,Yes,"Yes, No",,False
annotations/00/828.eng,"a dark-skinned , dark-haired boy wearing a grey pullover is sitting at his desk in his classroom there are some of his classmates in the background",Is the desk in front of the classmates?,YN,Yes,"Yes, No",2,False
annotations/00/829.eng,"a dark-skinned , dark-haired girl wearing a grey tee-shirt is standing next to her desk in a classroom there are two more kids and comic figures on the wall in the background",Is the grey thing far from the desk?,YN,No,"Yes, No",,True
annotations/00/829.eng,"a dark-skinned , dark-haired girl wearing a grey tee-shirt is standing next to her desk in a classroom there are two more kids and comic figures on the wall in the background",Is the grey thing near the desk?,YN,Yes,"Yes, No",2,True
annotations/00/829.eng,"a dark-skinned , dark-haired girl wearing a grey tee-shirt is standing next to her desk in a classroom there are two more kids and comic figures on the wall in the background",Is the girl far from the desk?,YN,No,"Yes, No",,True
annotations/00/829.eng,"a dark-skinned , dark-haired girl wearing a grey tee-shirt is standing next to her desk in a classroom there are two more kids and comic figures on the wall in the background",Is the girl far from the desk?,YN,No,"Yes, No",1,True
annotations/00/829.eng,"a dark-skinned , dark-haired girl wearing a grey tee-shirt is standing next to her desk in a classroom there are two more kids and comic figures on the wall in the background",Are the figures behind the grey thing?,YN,Yes,"Yes, No",2,False
annotations/00/829.eng,"a dark-skinned , dark-haired girl wearing a grey tee-shirt is standing next to her desk in a classroom there are two more kids and comic figures on the wall in the background",Is the grey thing in front of the figures?,YN,Yes,"Yes, No",,False
annotations/00/829.eng,"a dark-skinned , dark-haired girl wearing a grey tee-shirt is standing next to her desk in a classroom there are two more kids and comic figures on the wall in the background",Is the kids in front of the desk?,YN,No,"Yes, No",,False
